,Model,Accuracy mean %,Precision mean %,Recall mean %,F1 Score mean %,Features
6623,Naive Bayes,80.82758621,85.66655567,71.48351648,77.14164822,"['sex', 'cp', 'trestbps', 'restecg', 'thalach', 'oldpeak', 'slope', 'ca']"
6624,Naive Bayes,82.20689655,81.20695971,81.0989011,80.84514763,"['sex', 'cp', 'trestbps', 'restecg', 'thalach', 'oldpeak', 'slope', 'thal']"
6625,Naive Bayes,83.55172414,84.14951715,79.67032967,81.70145538,"['sex', 'cp', 'trestbps', 'restecg', 'thalach', 'oldpeak', 'ca', 'thal']"
6626,Naive Bayes,82.85057471,82.34432234,80.38461538,81.17932438,"['sex', 'cp', 'trestbps', 'restecg', 'thalach', 'slope', 'ca', 'thal']"
6627,Naive Bayes,79.81609195,80.8026973,74.50549451,77.07375268,"['sex', 'cp', 'trestbps', 'restecg', 'exang', 'oldpeak', 'slope', 'ca']"
6628,Naive Bayes,81.85057471,79.67311855,81.81318681,80.47057106,"['sex', 'cp', 'trestbps', 'restecg', 'exang', 'oldpeak', 'slope', 'thal']"
6629,Naive Bayes,85.24137931,85.10331335,82.58241758,83.61798661,"['sex', 'cp', 'trestbps', 'restecg', 'exang', 'oldpeak', 'ca', 'thal']"
6630,Naive Bayes,83.18390805,82.12229437,82.58241758,81.81444992,"['sex', 'cp', 'trestbps', 'restecg', 'exang', 'slope', 'ca', 'thal']"
6631,Naive Bayes,82.54022989,81.67787115,81.15384615,80.9674488,"['sex', 'cp', 'trestbps', 'restecg', 'oldpeak', 'slope', 'ca', 'thal']"
6632,Naive Bayes,82.85057471,84.69401187,78.13186813,80.7172148,"['sex', 'cp', 'trestbps', 'thalach', 'exang', 'oldpeak', 'slope', 'ca']"
6633,Naive Bayes,81.18390805,80.86102133,78.9010989,79.47669997,"['sex', 'cp', 'trestbps', 'thalach', 'exang', 'oldpeak', 'slope', 'thal']"
6634,Naive Bayes,82.54022989,82.84328172,78.9010989,80.53959833,"['sex', 'cp', 'trestbps', 'thalach', 'exang', 'oldpeak', 'ca', 'thal']"
6635,Naive Bayes,83.54022989,83.13736264,81.86813187,82.17052475,"['sex', 'cp', 'trestbps', 'thalach', 'exang', 'slope', 'ca', 'thal']"
6636,Naive Bayes,84.22988506,84.12545788,81.86813187,82.76529409,"['sex', 'cp', 'trestbps', 'thalach', 'oldpeak', 'slope', 'ca', 'thal']"
6637,Naive Bayes,84.20689655,84.52838828,81.86813187,82.63093343,"['sex', 'cp', 'trestbps', 'exang', 'oldpeak', 'slope', 'ca', 'thal']"
6638,Naive Bayes,78.45977011,79.98251748,72.91208791,75.69349909,"['sex', 'cp', 'chol', 'fbs', 'restecg', 'thalach', 'exang', 'oldpeak']"
6639,Naive Bayes,75.42528736,76.3966589,69.28571429,72.10979021,"['sex', 'cp', 'chol', 'fbs', 'restecg', 'thalach', 'exang', 'slope']"
6640,Naive Bayes,80.82758621,82.43339993,75.98901099,78.47114752,"['sex', 'cp', 'chol', 'fbs', 'restecg', 'thalach', 'exang', 'ca']"
6641,Naive Bayes,80.54022989,79.54833402,79.01098901,78.99599356,"['sex', 'cp', 'chol', 'fbs', 'restecg', 'thalach', 'exang', 'thal']"
