Model,Accuracy mean %,Precision mean %,Recall mean %,F1 Score mean %,Features
Decision Tree,80.51724138,86.43955391,70.21978022,76.71299052,"['cp', 'chol', 'thalach', 'exang', 'thal']"
Decision Tree,72.73563218,73.62856596,67.25274725,68.84045605,"['cp', 'chol', 'thalach', 'oldpeak', 'slope']"
Decision Tree,77.47126437,84.0446906,66.7032967,72.28290141,"['cp', 'chol', 'thalach', 'oldpeak', 'ca']"
Decision Tree,80.18390805,83.8303853,72.36263736,77.05077077,"['cp', 'chol', 'thalach', 'oldpeak', 'thal']"
Decision Tree,82.54022989,84.03661616,78.40659341,80.39001928,"['cp', 'chol', 'thalach', 'slope', 'ca']"
Decision Tree,81.18390805,86.60622058,71.64835165,77.67452898,"['cp', 'chol', 'thalach', 'slope', 'thal']"
Decision Tree,83.56321839,87.20912421,76.86813187,81.04240487,"['cp', 'chol', 'thalach', 'ca', 'thal']"
Decision Tree,75.44827586,75.53350571,70.10989011,71.85361818,"['cp', 'chol', 'exang', 'oldpeak', 'slope']"
Decision Tree,80.20689655,85.8013653,69.56043956,75.73524681,"['cp', 'chol', 'exang', 'oldpeak', 'ca']"
Decision Tree,76.83908046,74.67298714,76.81318681,75.20205707,"['cp', 'chol', 'exang', 'oldpeak', 'thal']"
Decision Tree,81.2183908,84.67057942,74.78021978,77.79612493,"['cp', 'chol', 'exang', 'slope', 'ca']"
Decision Tree,78.83908046,77.14979757,78.24175824,77.17057208,"['cp', 'chol', 'exang', 'slope', 'thal']"
Decision Tree,85.24137931,87.8996004,79.78021978,83.1027269,"['cp', 'chol', 'exang', 'ca', 'thal']"
Decision Tree,79.54022989,84.28296703,69.67032967,74.86584082,"['cp', 'chol', 'oldpeak', 'slope', 'ca']"
Decision Tree,72.79310345,72.18731595,71.04395604,70.6536412,"['cp', 'chol', 'oldpeak', 'slope', 'thal']"
Decision Tree,84.24137931,86.02730603,79.78021978,82.21004028,"['cp', 'chol', 'oldpeak', 'ca', 'thal']"
Decision Tree,84.20689655,85.8996004,79.78021978,82.07415547,"['cp', 'chol', 'slope', 'ca', 'thal']"
Decision Tree,71.3908046,76.55915979,60.6043956,65.34112981,"['cp', 'fbs', 'restecg', 'thalach', 'exang']"
Decision Tree,72.08045977,72.20727157,68.68131868,68.80225017,"['cp', 'fbs', 'restecg', 'thalach', 'oldpeak']"
Decision Tree,74.42528736,73.00034615,77.47252747,73.97424288,"['cp', 'fbs', 'restecg', 'thalach', 'slope']"
Decision Tree,79.48275862,84.03321678,70.21978022,75.5177094,"['cp', 'fbs', 'restecg', 'thalach', 'ca']"
Decision Tree,82.20689655,89.25773573,71.64835165,78.6948087,"['cp', 'fbs', 'restecg', 'thalach', 'thal']"
Decision Tree,74.45977011,74.21077684,70.82417582,71.54771119,"['cp', 'fbs', 'restecg', 'exang', 'oldpeak']"
Decision Tree,71.74712644,75.02064929,60.65934066,65.95450526,"['cp', 'fbs', 'restecg', 'exang', 'slope']"
Decision Tree,79.51724138,83.03141303,71.0989011,75.77625475,"['cp', 'fbs', 'restecg', 'exang', 'ca']"
Decision Tree,77.82758621,77.71637431,75.27472527,75.70417057,"['cp', 'fbs', 'restecg', 'exang', 'thal']"
Decision Tree,77.13793103,77.84852402,73.02197802,74.18491007,"['cp', 'fbs', 'restecg', 'oldpeak', 'slope']"
Decision Tree,80.20689655,88.18772894,67.41758242,74.91890952,"['cp', 'fbs', 'restecg', 'oldpeak', 'ca']"
Decision Tree,77.54022989,82.85803412,67.41758242,73.14531061,"['cp', 'fbs', 'restecg', 'oldpeak', 'thal']"
Decision Tree,78.82758621,86.22979798,68.9010989,74.3725233,"['cp', 'fbs', 'restecg', 'slope', 'ca']"
Decision Tree,79.14942529,78.34883499,79.78021978,77.80560166,"['cp', 'fbs', 'restecg', 'slope', 'thal']"
Decision Tree,85.24137931,87.8996004,79.78021978,83.1027269,"['cp', 'fbs', 'restecg', 'ca', 'thal']"
Decision Tree,71.73563218,71.15782102,69.3956044,68.89613776,"['cp', 'fbs', 'thalach', 'exang', 'oldpeak']"
Decision Tree,70.3908046,75.25572965,62.8021978,65.49351569,"['cp', 'fbs', 'thalach', 'exang', 'slope']"
Decision Tree,78.8045977,85.16491841,68.73626374,74.74567017,"['cp', 'fbs', 'thalach', 'exang', 'ca']"
Decision Tree,81.54022989,89.25773573,70.21978022,77.72089565,"['cp', 'fbs', 'thalach', 'exang', 'thal']"
Decision Tree,73.4137931,74.59743043,69.3956044,70.0913903,"['cp', 'fbs', 'thalach', 'oldpeak', 'slope']"
Decision Tree,77.47126437,84.0446906,66.7032967,72.28290141,"['cp', 'fbs', 'thalach', 'oldpeak', 'ca']"
Decision Tree,81.20689655,86.48190045,72.36263736,78.07105049,"['cp', 'fbs', 'thalach', 'oldpeak', 'thal']"
Decision Tree,82.54022989,84.03661616,78.40659341,80.39001928,"['cp', 'fbs', 'thalach', 'slope', 'ca']"
Decision Tree,82.20689655,89.25773573,71.64835165,78.6948087,"['cp', 'fbs', 'thalach', 'slope', 'thal']"
Decision Tree,83.56321839,87.20912421,76.86813187,81.04240487,"['cp', 'fbs', 'thalach', 'ca', 'thal']"
Decision Tree,76.79310345,77.05487323,72.96703297,73.99481032,"['cp', 'fbs', 'exang', 'oldpeak', 'slope']"
Decision Tree,80.20689655,85.8013653,69.56043956,75.73524681,"['cp', 'fbs', 'exang', 'oldpeak', 'ca']"
Decision Tree,79.88505747,82.26008061,73.9010989,76.97765828,"['cp', 'fbs', 'exang', 'oldpeak', 'thal']"
Decision Tree,82.2183908,83.67057942,77.63736264,80.03296703,"['cp', 'fbs', 'exang', 'slope', 'ca']"
Decision Tree,80.86206897,80.10950453,79.72527473,79.22648094,"['cp', 'fbs', 'exang', 'slope', 'thal']"
Decision Tree,85.24137931,87.8996004,79.78021978,83.1027269,"['cp', 'fbs', 'exang', 'ca', 'thal']"
Decision Tree,79.54022989,84.28296703,69.67032967,74.86584082,"['cp', 'fbs', 'oldpeak', 'slope', 'ca']"
Decision Tree,75.81609195,76.59307686,72.52747253,73.33210911,"['cp', 'fbs', 'oldpeak', 'slope', 'thal']"
Decision Tree,84.24137931,86.02730603,79.78021978,82.21004028,"['cp', 'fbs', 'oldpeak', 'ca', 'thal']"
Decision Tree,84.20689655,85.8996004,79.78021978,82.07415547,"['cp', 'fbs', 'slope', 'ca', 'thal']"
Decision Tree,71.73563218,71.15782102,69.3956044,68.89613776,"['cp', 'restecg', 'thalach', 'exang', 'oldpeak']"
Decision Tree,69.70114943,73.82715822,62.03296703,64.49351569,"['cp', 'restecg', 'thalach', 'exang', 'slope']"
Decision Tree,78.13793103,84.25582751,68.02197802,73.94567017,"['cp', 'restecg', 'thalach', 'exang', 'ca']"
Decision Tree,81.54022989,89.25773573,70.21978022,77.72089565,"['cp', 'restecg', 'thalach', 'exang', 'thal']"
Decision Tree,73.4137931,74.59743043,69.3956044,70.0913903,"['cp', 'restecg', 'thalach', 'oldpeak', 'slope']"
Decision Tree,77.47126437,84.0446906,66.7032967,72.28290141,"['cp', 'restecg', 'thalach', 'oldpeak', 'ca']"
Decision Tree,80.54022989,85.71266968,71.64835165,77.33030975,"['cp', 'restecg', 'thalach', 'oldpeak', 'thal']"
Decision Tree,81.85057471,83.41161616,77.63736264,79.7003641,"['cp', 'restecg', 'thalach', 'slope', 'ca']"
Decision Tree,82.20689655,89.25773573,71.64835165,78.6948087,"['cp', 'restecg', 'thalach', 'slope', 'thal']"
Decision Tree,83.56321839,87.20912421,76.86813187,81.04240487,"['cp', 'restecg', 'thalach', 'ca', 'thal']"
Decision Tree,76.79310345,77.05487323,72.96703297,73.99481032,"['cp', 'restecg', 'exang', 'oldpeak', 'slope']"
Decision Tree,80.20689655,85.8013653,69.56043956,75.73524681,"['cp', 'restecg', 'exang', 'oldpeak', 'ca']"
Decision Tree,79.88505747,82.26008061,73.9010989,76.97765828,"['cp', 'restecg', 'exang', 'oldpeak', 'thal']"
Decision Tree,82.2183908,83.67057942,77.63736264,80.03296703,"['cp', 'restecg', 'exang', 'slope', 'ca']"
Decision Tree,80.86206897,80.10950453,79.72527473,79.22648094,"['cp', 'restecg', 'exang', 'slope', 'thal']"
Decision Tree,85.24137931,87.8996004,79.78021978,83.1027269,"['cp', 'restecg', 'exang', 'ca', 'thal']"
Decision Tree,79.54022989,84.28296703,69.67032967,74.86584082,"['cp', 'restecg', 'oldpeak', 'slope', 'ca']"
Decision Tree,75.81609195,76.59307686,72.52747253,73.33210911,"['cp', 'restecg', 'oldpeak', 'slope', 'thal']"
Decision Tree,84.24137931,86.02730603,79.78021978,82.21004028,"['cp', 'restecg', 'oldpeak', 'ca', 'thal']"
Decision Tree,84.20689655,85.8996004,79.78021978,82.07415547,"['cp', 'restecg', 'slope', 'ca', 'thal']"
Decision Tree,73.06896552,73.25432909,70.10989011,70.17916082,"['cp', 'thalach', 'exang', 'oldpeak', 'slope']"
Decision Tree,78.48275862,83.31741788,69.56043956,74.40647468,"['cp', 'thalach', 'exang', 'oldpeak', 'ca']"
Decision Tree,80.54022989,86.48190045,70.93406593,77.09713745,"['cp', 'thalach', 'exang', 'oldpeak', 'thal']"
Decision Tree,81.52873563,83.81206294,76.20879121,78.97920279,"['cp', 'thalach', 'exang', 'slope', 'ca']"
Decision Tree,81.54022989,89.25773573,70.21978022,77.72089565,"['cp', 'thalach', 'exang', 'slope', 'thal']"
Decision Tree,83.56321839,87.20912421,76.86813187,81.04240487,"['cp', 'thalach', 'exang', 'ca', 'thal']"
Decision Tree,76.8045977,80.47759104,68.95604396,72.27469123,"['cp', 'thalach', 'oldpeak', 'slope', 'ca']"
Decision Tree,81.20689655,86.48190045,72.36263736,78.07105049,"['cp', 'thalach', 'oldpeak', 'slope', 'thal']"
Decision Tree,83.22988506,86.09140859,77.58241758,80.91697015,"['cp', 'thalach', 'oldpeak', 'ca', 'thal']"
Decision Tree,83.56321839,87.20912421,76.86813187,81.04240487,"['cp', 'thalach', 'slope', 'ca', 'thal']"
Decision Tree,79.54022989,82.07842158,71.81318681,75.60945083,"['cp', 'exang', 'oldpeak', 'slope', 'ca']"
Decision Tree,79.52873563,78.47992578,79.01098901,78.0181248,"['cp', 'exang', 'oldpeak', 'slope', 'thal']"
Decision Tree,84.24137931,86.02730603,79.78021978,82.21004028,"['cp', 'exang', 'oldpeak', 'ca', 'thal']"
Decision Tree,84.20689655,85.8996004,79.78021978,82.07415547,"['cp', 'exang', 'slope', 'ca', 'thal']"
Decision Tree,83.20689655,84.02730603,79.78021978,81.18146885,"['cp', 'oldpeak', 'slope', 'ca', 'thal']"
Decision Tree,70.02298851,70.80079643,61.15384615,65.04347302,"['trestbps', 'chol', 'fbs', 'restecg', 'thalach']"
Decision Tree,70.02298851,73.84920635,54.72527473,62.39561453,"['trestbps', 'chol', 'fbs', 'restecg', 'exang']"
Decision Tree,68,66.60862667,61.20879121,63.27596105,"['trestbps', 'chol', 'fbs', 'restecg', 'oldpeak']"
Decision Tree,66,63.81078644,63.68131868,62.39846684,"['trestbps', 'chol', 'fbs', 'restecg', 'slope']"
Decision Tree,70.03448276,67.05555556,69.45054945,67.52694282,"['trestbps', 'chol', 'fbs', 'restecg', 'ca']"
Decision Tree,73.43678161,71.21937058,73.13186813,71.57079181,"['trestbps', 'chol', 'fbs', 'restecg', 'thal']"
Decision Tree,67.68965517,74.10947712,53.2967033,60.14656997,"['trestbps', 'chol', 'fbs', 'thalach', 'exang']"
Decision Tree,72.72413793,78.62937063,58.2967033,65.91532055,"['trestbps', 'chol', 'fbs', 'thalach', 'oldpeak']"
Decision Tree,69.3908046,73.56485181,55.43956044,62.37402597,"['trestbps', 'chol', 'fbs', 'thalach', 'slope']"
Decision Tree,69.72413793,68.01287017,68.13186813,66.93447647,"['trestbps', 'chol', 'fbs', 'thalach', 'ca']"
Decision Tree,75.48275862,75.85769786,70.27472527,72.43393383,"['trestbps', 'chol', 'fbs', 'thalach', 'thal']"
Decision Tree,69.3908046,75.62987013,49.67032967,59.47223935,"['trestbps', 'chol', 'fbs', 'exang', 'oldpeak']"
Decision Tree,69.01149425,71.33623321,56.97802198,62.57997999,"['trestbps', 'chol', 'fbs', 'exang', 'slope']"
Decision Tree,75.7816092,74.29257915,75.54945055,73.84044812,"['trestbps', 'chol', 'fbs', 'exang', 'ca']"
Decision Tree,74.7816092,73.60783416,73.02197802,72.66913707,"['trestbps', 'chol', 'fbs', 'exang', 'thal']"
Decision Tree,69.05747126,71.9481907,54.78021978,61.24323178,"['trestbps', 'chol', 'fbs', 'oldpeak', 'slope']"
Decision Tree,74.37931034,73.95962371,68.68131868,70.42007635,"['trestbps', 'chol', 'fbs', 'oldpeak', 'ca']"
Decision Tree,76.49425287,76.9208708,70.87912088,73.46760521,"['trestbps', 'chol', 'fbs', 'oldpeak', 'thal']"
Decision Tree,69.37931034,68.72850679,63.07692308,64.77783086,"['trestbps', 'chol', 'fbs', 'slope', 'ca']"
Decision Tree,74.09195402,73.23875866,71.75824176,71.68872432,"['trestbps', 'chol', 'fbs', 'slope', 'thal']"
Decision Tree,76.81609195,76.63403263,71.81318681,73.45548296,"['trestbps', 'chol', 'fbs', 'ca', 'thal']"
Decision Tree,67.35632184,74.10947712,52.58241758,59.40972787,"['trestbps', 'chol', 'restecg', 'thalach', 'exang']"
Decision Tree,72.72413793,78.62937063,58.2967033,65.91532055,"['trestbps', 'chol', 'restecg', 'thalach', 'oldpeak']"
Decision Tree,68.70114943,72.10894661,56.86813187,62.51831502,"['trestbps', 'chol', 'restecg', 'thalach', 'slope']"
Decision Tree,71.40229885,73.69403146,64.3956044,67.2021682,"['trestbps', 'chol', 'restecg', 'thalach', 'ca']"
Decision Tree,74.79310345,75.7970918,67.96703297,71.24345764,"['trestbps', 'chol', 'restecg', 'thalach', 'thal']"
Decision Tree,69.3908046,75.62987013,49.67032967,59.47223935,"['trestbps', 'chol', 'restecg', 'exang', 'oldpeak']"
Decision Tree,69.67816092,72.10546398,57.69230769,63.32072073,"['trestbps', 'chol', 'restecg', 'exang', 'slope']"
Decision Tree,74.43678161,76.45619658,66.7032967,69.93517658,"['trestbps', 'chol', 'restecg', 'exang', 'ca']"
Decision Tree,74.7816092,73.60783416,73.02197802,72.66913707,"['trestbps', 'chol', 'restecg', 'exang', 'thal']"
Decision Tree,69.05747126,71.6451604,55.49450549,61.62584047,"['trestbps', 'chol', 'restecg', 'oldpeak', 'slope']"
Decision Tree,74.04597701,74.59307359,65.71428571,69.14945055,"['trestbps', 'chol', 'restecg', 'oldpeak', 'ca']"
Decision Tree,75.45977011,75.75536963,69.3956044,72.10093854,"['trestbps', 'chol', 'restecg', 'oldpeak', 'thal']"
Decision Tree,69.71264368,70.92948718,60.87912088,64.21744922,"['trestbps', 'chol', 'restecg', 'slope', 'ca']"
Decision Tree,71.73563218,69.9736105,71.75824176,69.9063924,"['trestbps', 'chol', 'restecg', 'slope', 'thal']"
Decision Tree,75.48275862,75.60839161,69.01098901,71.27553647,"['trestbps', 'chol', 'restecg', 'ca', 'thal']"
Decision Tree,75.10344828,78.68822844,65.65934066,70.8689793,"['trestbps', 'chol', 'thalach', 'exang', 'oldpeak']"
Decision Tree,67.68965517,72.47222222,53.2967033,60.09054813,"['trestbps', 'chol', 'thalach', 'exang', 'slope']"
Decision Tree,75.75862069,72.87728938,76.04395604,74.06635691,"['trestbps', 'chol', 'thalach', 'exang', 'ca']"
Decision Tree,74.48275862,75.16117216,68.84615385,71.15236033,"['trestbps', 'chol', 'thalach', 'exang', 'thal']"
Decision Tree,72.05747126,77.64957265,57.58241758,65.02791809,"['trestbps', 'chol', 'thalach', 'oldpeak', 'slope']"
Decision Tree,73.40229885,71.37610347,71.59340659,70.33405576,"['trestbps', 'chol', 'thalach', 'oldpeak', 'ca']"
Decision Tree,76.51724138,77.2001332,70.98901099,73.70930029,"['trestbps', 'chol', 'thalach', 'oldpeak', 'thal']"
Decision Tree,69.03448276,68.04555889,67.41758242,66.39952128,"['trestbps', 'chol', 'thalach', 'slope', 'ca']"
Decision Tree,75.81609195,76.06603119,70.98901099,72.87071544,"['trestbps', 'chol', 'thalach', 'slope', 'thal']"
Decision Tree,77.83908046,83.4957265,65.87912088,72.48688515,"['trestbps', 'chol', 'thalach', 'ca', 'thal']"
Decision Tree,69.72413793,76.70634921,49.67032967,59.67534639,"['trestbps', 'chol', 'exang', 'oldpeak', 'slope']"
Decision Tree,76.45977011,78.41391941,68.79120879,71.9085257,"['trestbps', 'chol', 'exang', 'oldpeak', 'ca']"
Decision Tree,75.8045977,76.14231602,70.16483516,72.59654294,"['trestbps', 'chol', 'exang', 'oldpeak', 'thal']"
Decision Tree,74.09195402,74.66304855,69.67032967,71.07114849,"['trestbps', 'chol', 'exang', 'slope', 'ca']"
Decision Tree,74.79310345,74.29234573,72.36263736,72.68714184,"['trestbps', 'chol', 'exang', 'slope', 'thal']"
Decision Tree,79.83908046,84.21049539,70.98901099,76.05885786,"['trestbps', 'chol', 'exang', 'ca', 'thal']"
Decision Tree,73.40229885,74.13236763,65.10989011,68.41148481,"['trestbps', 'chol', 'oldpeak', 'slope', 'ca']"
Decision Tree,76.49425287,76.9208708,70.87912088,73.46760521,"['trestbps', 'chol', 'oldpeak', 'slope', 'thal']"
Decision Tree,78.2183908,81.77206127,68.18681319,73.5248276,"['trestbps', 'chol', 'oldpeak', 'ca', 'thal']"
Decision Tree,77.49425287,78.37067834,71.20879121,73.37228047,"['trestbps', 'chol', 'slope', 'ca', 'thal']"
Decision Tree,68.03448276,74.82026144,54.06593407,60.56442325,"['trestbps', 'fbs', 'restecg', 'thalach', 'exang']"
Decision Tree,73.05747126,78.70512821,59.01098901,66.37685901,"['trestbps', 'fbs', 'restecg', 'thalach', 'oldpeak']"
Decision Tree,68.68965517,73.70021645,54.01098901,61.06757935,"['trestbps', 'fbs', 'restecg', 'thalach', 'slope']"
Decision Tree,72.08045977,71.17334871,71.53846154,69.75252728,"['trestbps', 'fbs', 'restecg', 'thalach', 'ca']"
Decision Tree,73.06896552,72.99576812,68.62637363,70.03411981,"['trestbps', 'fbs', 'restecg', 'thalach', 'thal']"
Decision Tree,68.36781609,71.52813853,54.12087912,60.55369458,"['trestbps', 'fbs', 'restecg', 'exang', 'oldpeak']"
Decision Tree,69.33333333,72.15204678,58.46153846,63.54560919,"['trestbps', 'fbs', 'restecg', 'exang', 'slope']"
Decision Tree,76.77011494,76.75263625,72.36263736,73.92875967,"['trestbps', 'fbs', 'restecg', 'exang', 'ca']"
Decision Tree,74.43678161,74.21474359,71.53846154,72.06668491,"['trestbps', 'fbs', 'restecg', 'exang', 'thal']"
Decision Tree,70.05747126,72.96314796,57.63736264,63.49326837,"['trestbps', 'fbs', 'restecg', 'oldpeak', 'slope']"
Decision Tree,72.74712644,71.52380952,68.02197802,68.93466521,"['trestbps', 'fbs', 'restecg', 'oldpeak', 'ca']"
Decision Tree,77.47126437,77.15913253,74.50549451,75.27187871,"['trestbps', 'fbs', 'restecg', 'oldpeak', 'thal']"
Decision Tree,72.40229885,71.94555445,66.59340659,68.33648702,"['trestbps', 'fbs', 'restecg', 'slope', 'ca']"
Decision Tree,76.8045977,77.51948052,71.64835165,73.97334391,"['trestbps', 'fbs', 'restecg', 'slope', 'thal']"
Decision Tree,75.44827586,70.5629893,81.20879121,75.02342481,"['trestbps', 'fbs', 'restecg', 'ca', 'thal']"
Decision Tree,75.43678161,79.16441891,65.65934066,71.11528472,"['trestbps', 'fbs', 'thalach', 'exang', 'oldpeak']"
Decision Tree,68.36781609,73.06395892,55.49450549,61.57491384,"['trestbps', 'fbs', 'thalach', 'exang', 'slope']"
Decision Tree,76.42528736,73.94871795,76.04395604,74.56086241,"['trestbps', 'fbs', 'thalach', 'exang', 'ca']"
Decision Tree,74.81609195,77.88293651,68.13186813,70.40008445,"['trestbps', 'fbs', 'thalach', 'exang', 'thal']"
Decision Tree,72.05747126,77.64957265,57.58241758,65.02791809,"['trestbps', 'fbs', 'thalach', 'oldpeak', 'slope']"
Decision Tree,73.42528736,70.57396443,73.95604396,71.03405576,"['trestbps', 'fbs', 'thalach', 'oldpeak', 'ca']"
Decision Tree,75.47126437,73.78410805,73.9010989,73.45049051,"['trestbps', 'fbs', 'thalach', 'oldpeak', 'thal']"
Decision Tree,69.40229885,65.26466005,74.67032967,68.80243509,"['trestbps', 'fbs', 'thalach', 'slope', 'ca']"
Decision Tree,75.10344828,73.88422035,73.84615385,73.18140646,"['trestbps', 'fbs', 'thalach', 'slope', 'thal']"
Decision Tree,78.85057471,85.32905983,67.30769231,74.29716183,"['trestbps', 'fbs', 'thalach', 'ca', 'thal']"
Decision Tree,69.71264368,74.63492063,53.40659341,61.29395966,"['trestbps', 'fbs', 'exang', 'oldpeak', 'slope']"
Decision Tree,77.12643678,78.20038295,70.21978022,72.92372532,"['trestbps', 'fbs', 'exang', 'oldpeak', 'ca']"
Decision Tree,77.47126437,76.70664385,76.04395604,75.68213512,"['trestbps', 'fbs', 'exang', 'oldpeak', 'thal']"
Decision Tree,75.11494253,74.32396035,72.47252747,72.70476263,"['trestbps', 'fbs', 'exang', 'slope', 'ca']"
Decision Tree,76.81609195,76.48013751,75.32967033,74.97914529,"['trestbps', 'fbs', 'exang', 'slope', 'thal']"
Decision Tree,80.18390805,85.1195863,70.98901099,76.4211767,"['trestbps', 'fbs', 'exang', 'ca', 'thal']"
Decision Tree,72.4137931,73.32692308,66.48351648,68.17767599,"['trestbps', 'fbs', 'oldpeak', 'slope', 'ca']"
Decision Tree,78.83908046,78.09319847,76.75824176,77.00419631,"['trestbps', 'fbs', 'oldpeak', 'slope', 'thal']"
Decision Tree,78.2183908,82.05777556,67.47252747,72.87319852,"['trestbps', 'fbs', 'oldpeak', 'ca', 'thal']"
Decision Tree,78.49425287,77.39006337,77.58241758,76.62977677,"['trestbps', 'fbs', 'slope', 'ca', 'thal']"
Decision Tree,75.43678161,79.16441891,65.65934066,71.11528472,"['trestbps', 'restecg', 'thalach', 'exang', 'oldpeak']"
Decision Tree,68.36781609,73.18300654,54.78021978,61.24524351,"['trestbps', 'restecg', 'thalach', 'exang', 'slope']"
Decision Tree,75.74712644,74.96413309,71.7032967,72.39086972,"['trestbps', 'restecg', 'thalach', 'exang', 'ca']"
Decision Tree,74.12643678,77.82233045,65.82417582,69.20960826,"['trestbps', 'restecg', 'thalach', 'exang', 'thal']"
Decision Tree,72.05747126,77.64957265,57.58241758,65.02791809,"['trestbps', 'restecg', 'thalach', 'oldpeak', 'slope']"
Decision Tree,72.74712644,71.23208083,69.45054945,68.97737299,"['trestbps', 'restecg', 'thalach', 'oldpeak', 'ca']"
